customer_id,cohort_month,tenure_months,plan,monthly_charges,support_calls_last_90d,login_days_last_30d,churned
C04379,2023-12,42,Premium,97.07,2,12,0
C04380,2023-04,15,Basic,25.93,1,23,0
C04381,2024-02,18,Basic,33.27,4,23,0
C04382,2024-03,13,Basic,31.3,2,13,1
C04383,2024-01,52,Premium,97.02,0,21,0
C04384,2023-10,35,Standard,56.98,2,15,0
C04385,2024-03,5,Basic,41.55,2,23,1
C04386,2023-06,49,Basic,36.85,4,24,0
C04387,2023-09,55,Premium,100.7,0,11,0
C04388,2023-11,31,Standard,59.74,1,15,0
C04389,2024-06,21,Premium,90.5,1,18,0
C04390,2023-03,15,Premium,99.08,1,27,0
C04391,2023-02,10,Standard,50.89,1,17,0
C04392,2023-04,7,Standard,56.88,1,13,0
C04393,2024-02,49,Standard,56.73,1,27,0
C04394,2023-07,16,Basic,29.9,1,33,0
C04395,2023-08,58,Premium,93.06,1,6,0
C04396,2023-02,32,Basic,26.25,1,16,1
C04397,2023-10,29,Basic,22.51,1,4,0
C04398,2023-09,56,Basic,29.97,1,8,1
C04399,2023-03,40,Standard,65.82,1,19,0
C04400,2023-11,32,Standard,61.97,3,27,0
C04401,2023-01,39,Basic,20.72,0,9,0
C04402,2023-01,40,Basic,37.88,0,4,0
C04403,2023-02,59,Standard,63.98,5,3,0
C04404,2023-05,13,Premium,99.65,2,16,0
C04405,2023-08,10,Standard,60.53,1,18,0
C04406,2023-02,1,Basic,25.4,2,0,0
C04407,2024-04,55,Basic,26.41,1,16,1
C04408,2023-09,42,Standard,60.93,1,17,0
C04409,2024-01,39,Standard,52.25,3,24,1
C04410,2024-04,41,Standard,59.42,1,2,0
C04411,2023-04,35,Premium,100.28,1,23,0
C04412,2023-07,11,Basic,31.33,0,19,0
C04413,2024-02,8,Premium,102.88,1,12,0
C04414,2023-02,53,Basic,39.67,1,11,0
C04415,2023-06,40,Premium,107.72,2,19,0
C04416,2024-01,44,Standard,58.06,1,24,0
C04417,2023-03,44,Basic,23.21,1,11,0
C04418,2023-04,2,Basic,31.77,0,17,0
C04419,2023-01,4,Premium,94.36,0,0,0
C04420,2024-03,4,Basic,21.64,3,11,0
C04421,2024-04,5,Standard,50.45,2,15,0
C04422,2024-05,7,Basic,27.01,0,13,0
C04423,2023-08,16,Basic,18.6,1,17,0
C04424,2023-05,24,Standard,55.79,1,23,0
C04425,2023-07,49,Premium,101.56,3,24,0
C04426,2024-04,6,Premium,99.95,2,11,0
C04427,2024-01,34,Basic,29.38,1,20,0
C04428,2023-09,8,Premium,99.36,3,19,0
C04429,2023-12,31,Standard,59.62,0,16,0
C04430,2023-01,22,Standard,56.54,2,3,0
C04431,2023-09,10,Basic,30.35,3,17,0
C04432,2023-11,27,Basic,29.1,4,11,1
C04433,2023-10,9,Basic,28.74,2,30,0
C04434,2024-01,59,Basic,27.74,1,15,0
C04435,2023-03,8,Standard,51.64,0,14,0
C04436,2023-10,48,Standard,45.65,1,10,0
C04437,2023-01,33,Basic,30.54,0,19,1
C04438,2023-03,37,Standard,60.44,1,14,0
C04439,2023-09,51,Standard,50.0,2,0,0
C04440,2023-10,25,Basic,23.3,3,6,0
C04441,2024-03,22,Basic,24.19,3,23,1
C04442,2024-05,10,Basic,24.97,0,28,0
C04443,2023-08,39,Premium,105.32,0,0,0
C04444,2023-08,12,Premium,98.26,1,4,0
C04445,2024-01,48,Basic,23.35,0,14,0
C04446,2024-06,29,Basic,27.78,3,17,0
C04447,2023-10,24,Basic,28.83,0,25,0
C04448,2023-03,23,Premium,96.0,1,2,0
C04449,2023-11,8,Basic,27.86,3,20,0
C04450,2023-06,55,Basic,28.2,0,30,1
C04451,2023-05,24,Standard,52.42,1,8,0
C04452,2023-08,37,Premium,102.39,4,26,0
C04453,2024-04,57,Premium,99.08,1,1,1
C04454,2024-01,1,Basic,24.18,0,0,1
C04455,2023-01,36,Premium,95.82,0,27,0
C04456,2023-04,49,Basic,36.95,0,9,0
C04457,2023-05,12,Basic,27.98,0,6,0
C04458,2023-01,4,Premium,107.0,1,0,0
C04459,2023-05,8,Basic,31.09,1,5,0
C04460,2024-04,50,Standard,66.36,0,16,0
C04461,2024-04,27,Premium,90.3,1,8,0
C04462,2023-10,2,Basic,32.31,1,12,0
C04463,2024-02,13,Basic,31.27,0,23,0
C04464,2023-07,47,Premium,99.42,1,8,0
C04465,2023-08,20,Premium,104.68,1,17,0
C04466,2023-01,29,Standard,58.74,1,27,0
C04467,2024-04,29,Standard,53.28,0,3,1
C04468,2023-11,29,Basic,32.8,0,31,0
C04469,2024-01,19,Premium,102.43,3,19,0
C04470,2023-09,10,Basic,37.34,2,6,0
C04471,2023-08,38,Standard,58.73,2,12,0
C04472,2023-04,35,Premium,97.46,1,0,0
C04473,2024-02,35,Premium,97.32,0,9,1
C04474,2023-06,40,Basic,32.36,1,9,0
C04475,2023-02,17,Basic,29.7,0,19,0
C04476,2023-01,28,Basic,29.79,1,10,0
C04477,2023-09,33,Basic,20.74,1,30,1
C04478,2023-05,52,Standard,62.68,0,13,0
C04479,2024-06,50,Basic,26.32,2,14,1
C04480,2024-05,5,Premium,87.67,1,22,0
C04481,2023-07,29,Basic,24.0,2,15,0
C04482,2024-04,12,Standard,60.67,0,17,0
C04483,2023-11,43,Basic,36.13,2,13,0
C04484,2024-01,56,Premium,101.44,0,9,0
C04485,2023-02,57,Basic,34.28,0,16,0
C04486,2024-03,49,Standard,63.58,1,1,0
C04487,2023-04,54,Premium,104.63,1,0,0
C04488,2023-12,50,Premium,111.23,0,7,0
C04489,2023-02,35,Standard,58.84,2,7,0
C04490,2023-08,51,Standard,64.15,4,2,1
C04491,2024-06,2,Premium,104.84,4,9,1
C04492,2023-07,29,Premium,89.62,2,0,0
C04493,2024-02,40,Premium,98.35,1,7,0
C04494,2024-06,22,Premium,102.14,0,20,0
C04495,2023-03,31,Basic,34.22,2,27,0
C04496,2023-10,46,Premium,93.22,0,26,0
C04497,2023-05,57,Premium,106.22,1,10,0
C04498,2023-02,41,Standard,49.1,1,6,0
C04499,2023-12,59,Premium,104.12,1,20,0
C04500,2023-06,30,Premium,99.38,1,12,1
C04501,2023-11,55,Basic,23.24,2,11,0
C04502,2024-05,27,Premium,95.01,3,9,0
C04503,2024-06,39,Basic,30.97,3,3,0
C04504,2023-11,18,Basic,28.4,1,9,0
C04505,2024-06,49,Basic,34.07,3,15,1
C04506,2024-04,7,Premium,94.53,0,29,0
C04507,2023-03,29,Premium,94.13,0,22,0
C04508,2023-09,51,Premium,97.3,2,2,0
C04509,2023-03,17,Premium,94.72,0,15,0
C04510,2023-01,24,Basic,26.71,2,21,0
C04511,2024-04,7,Basic,25.16,1,15,0
C04512,2023-07,52,Standard,62.45,0,5,0
C04513,2023-02,26,Basic,38.15,4,13,0
C04514,2023-05,27,Premium,99.75,4,19,0
C04515,2024-03,17,Standard,53.1,0,32,0
C04516,2024-02,53,Premium,100.99,3,15,0
C04517,2024-03,24,Basic,26.52,0,10,1
C04518,2023-05,10,Basic,34.07,1,19,0
C04519,2024-02,23,Basic,22.75,1,7,0
C04520,2023-11,44,Standard,62.39,2,12,0
C04521,2024-03,29,Standard,64.17,1,10,0
C04522,2023-04,43,Premium,99.1,1,14,0
C04523,2023-02,54,Basic,28.16,3,13,0
C04524,2023-11,27,Standard,59.89,1,19,0
C04525,2023-09,16,Basic,34.33,2,13,1
C04526,2023-09,52,Premium,101.15,0,10,0
C04527,2023-07,57,Premium,108.96,1,18,0
C04528,2024-03,11,Premium,100.06,0,8,0
C04529,2023-12,31,Premium,98.89,1,22,0
C04530,2023-12,14,Basic,30.36,3,11,0
C04531,2023-10,53,Basic,19.13,0,17,0
C04532,2023-09,36,Standard,54.74,3,16,0
C04533,2023-05,9,Basic,25.36,1,26,0
C04534,2024-04,1,Basic,31.48,1,8,1
C04535,2024-04,26,Basic,27.96,1,5,0
C04536,2023-04,5,Premium,102.84,1,24,0
C04537,2023-08,34,Premium,88.19,1,29,0
C04538,2023-11,38,Premium,98.94,2,17,0
C04539,2023-11,13,Standard,68.6,2,20,0
C04540,2023-03,32,Premium,95.94,2,22,0
C04541,2023-02,36,Standard,67.64,2,23,0
C04542,2023-09,49,Premium,98.38,1,19,0
C04543,2024-06,56,Standard,59.34,2,11,0
C04544,2023-09,30,Basic,30.96,1,3,0
C04545,2023-07,48,Basic,28.22,0,13,0
C04546,2024-03,36,Premium,103.08,4,20,1
C04547,2023-07,15,Premium,100.0,1,20,0
C04548,2023-02,37,Standard,59.48,1,12,0
C04549,2023-08,9,Basic,28.99,3,21,1
C04550,2023-12,2,Premium,104.9,2,9,0
C04551,2023-08,48,Premium,101.18,1,23,0
C04552,2024-06,36,Premium,99.37,1,10,0
C04553,2024-03,13,Basic,35.49,3,7,0
C04554,2023-08,32,Basic,27.0,0,23,0
C04555,2023-11,34,Basic,28.43,2,0,0
C04556,2024-05,36,Basic,29.18,1,23,0
C04557,2024-05,22,Premium,104.27,0,0,1
C04558,2023-01,34,Premium,86.73,3,17,0
C04559,2023-03,40,Standard,61.55,1,11,0
C04560,2023-09,27,Standard,61.0,3,20,0
C04561,2024-03,9,Basic,25.12,2,14,1
C04562,2023-08,3,Standard,52.62,1,29,0
C04563,2023-09,30,Basic,29.8,1,9,0
C04564,2023-10,31,Basic,25.23,2,15,0
C04565,2023-02,34,Premium,97.4,1,5,0
C04566,2024-06,60,Premium,102.74,2,14,0
C04567,2023-05,40,Basic,28.11,1,4,0
C04568,2023-09,58,Premium,99.61,1,10,0
C04569,2024-03,14,Basic,27.85,2,28,0
C04570,2023-08,39,Premium,90.44,0,14,0
C04571,2024-03,60,Standard,57.63,0,14,0
C04572,2023-01,8,Basic,26.04,0,13,0
C04573,2023-01,30,Standard,62.28,2,17,0
C04574,2023-04,38,Basic,31.9,1,19,0
C04575,2024-03,39,Premium,94.8,0,30,1
C04576,2024-03,22,Standard,69.76,0,12,1
C04577,2023-02,2,Premium,106.6,0,24,0
C04578,2023-03,32,Premium,101.48,2,14,0
C04579,2023-06,28,Basic,30.61,3,13,0
C04580,2024-05,24,Standard,67.58,2,23,0
C04581,2023-08,37,Basic,29.06,1,27,1
C04582,2023-04,9,Basic,23.48,1,21,0
C04583,2024-05,45,Premium,102.63,0,13,0
C04584,2023-03,42,Premium,100.36,2,3,0
C04585,2024-04,28,Basic,27.56,1,25,1
C04586,2023-03,51,Standard,63.94,1,25,0
C04587,2024-04,38,Standard,61.88,0,16,0
C04588,2024-02,17,Basic,30.01,4,26,0
C04589,2023-09,48,Premium,103.15,2,6,0
C04590,2024-01,51,Basic,29.92,1,0,0
C04591,2023-03,33,Premium,102.73,3,8,0
C04592,2023-10,23,Basic,31.02,2,22,1
C04593,2024-04,15,Standard,61.06,3,16,0
C04594,2023-07,37,Basic,32.15,1,20,1
C04595,2023-02,35,Basic,27.57,4,31,0
C04596,2023-08,40,Premium,103.45,1,4,0
C04597,2023-03,26,Standard,59.93,0,22,0
C04598,2023-01,38,Premium,96.51,1,13,0
C04599,2024-01,43,Basic,30.19,0,23,0
C04600,2023-11,20,Premium,103.44,1,2,0
C04601,2024-01,47,Basic,27.73,2,20,1
C04602,2023-03,47,Premium,100.45,0,3,0
C04603,2023-06,36,Basic,23.99,0,19,0
C04604,2023-05,21,Basic,26.39,0,22,0
C04605,2023-06,31,Premium,101.5,3,20,0
C04606,2023-07,59,Standard,58.13,0,11,0
C04607,2023-04,34,Standard,57.37,1,15,0
C04608,2024-01,30,Basic,36.26,1,6,0
C04609,2023-07,13,Premium,112.31,1,18,0
C04610,2024-05,7,Standard,60.14,1,9,0
C04611,2023-05,50,Standard,55.38,1,11,0
C04612,2023-07,21,Basic,30.77,2,7,0
C04613,2023-07,42,Premium,106.55,0,13,0
C04614,2023-04,12,Basic,31.45,0,14,0
C04615,2023-11,56,Basic,24.46,0,10,0
C04616,2023-03,51,Standard,56.99,0,6,0
C04617,2023-01,17,Standard,62.81,3,20,1
C04618,2024-04,30,Premium,101.22,2,11,0
C04619,2023-03,20,Basic,24.78,1,23,0
C04620,2024-04,11,Basic,39.2,2,22,0
C04621,2023-04,40,Basic,37.58,0,13,1
C04622,2024-02,30,Standard,48.77,0,13,0
C04623,2024-01,60,Basic,29.36,2,27,0
C04624,2023-01,53,Basic,32.56,1,10,0
C04625,2023-01,56,Basic,26.14,2,14,0
C04626,2023-12,48,Standard,59.1,3,6,0
C04627,2023-02,13,Basic,26.82,1,19,0
C04628,2023-10,54,Basic,28.66,4,19,1
C04629,2024-03,57,Standard,49.71,4,16,0
C04630,2023-06,1,Standard,53.9,2,26,0
C04631,2023-11,19,Premium,107.06,2,21,1
C04632,2024-01,5,Basic,32.8,0,9,0
C04633,2023-01,19,Standard,59.73,4,27,0
C04634,2023-02,16,Basic,28.5,2,14,0
C04635,2024-06,34,Standard,66.21,1,0,0
C04636,2023-11,57,Standard,59.9,0,14,0
C04637,2023-08,57,Premium,105.22,1,26,0
C04638,2023-09,39,Standard,57.93,1,16,0
C04639,2023-04,20,Basic,36.67,2,0,1
C04640,2023-05,38,Basic,24.73,2,11,1
C04641,2023-11,32,Standard,59.3,0,26,0
C04642,2023-12,14,Premium,109.06,2,7,0
C04643,2024-04,42,Premium,104.4,1,7,0
C04644,2023-05,49,Standard,59.61,1,11,1
C04645,2023-06,48,Premium,101.16,3,15,0
C04646,2023-07,37,Standard,63.04,2,0,0
C04647,2023-09,14,Basic,26.26,3,4,0
C04648,2023-05,32,Standard,61.08,1,15,0
C04649,2023-04,40,Basic,31.26,2,18,0
C04650,2024-03,4,Basic,35.61,0,21,1
C04651,2023-12,18,Standard,55.1,3,10,1
C04652,2024-02,42,Basic,31.32,0,16,0
C04653,2024-05,52,Premium,108.38,0,15,0
C04654,2024-02,30,Basic,24.84,2,0,0
C04655,2024-02,47,Basic,21.62,2,11,0
C04656,2023-01,8,Basic,27.93,3,5,1
C04657,2024-05,37,Basic,23.38,3,5,0
C04658,2024-03,8,Premium,102.99,4,9,0
C04659,2024-03,43,Standard,60.01,1,21,0
C04660,2023-10,40,Standard,71.61,2,0,0
C04661,2024-06,19,Basic,32.16,2,11,0
C04662,2023-01,33,Standard,65.93,2,22,0
C04663,2023-03,32,Basic,37.47,2,26,0
C04664,2023-01,37,Basic,23.42,1,25,0
C04665,2023-01,6,Premium,110.53,2,11,0
C04666,2023-05,20,Premium,108.84,1,13,0
C04667,2023-10,27,Basic,20.22,0,19,0
C04668,2024-04,4,Premium,97.1,0,7,0
C04669,2023-08,36,Standard,52.86,1,17,0
C04670,2024-01,7,Standard,64.05,3,18,1
C04671,2024-04,19,Basic,27.68,1,11,0
C04672,2023-12,33,Basic,30.78,3,18,1
C04673,2023-04,16,Premium,99.15,3,11,0
C04674,2023-10,19,Standard,66.3,1,9,0
C04675,2023-12,46,Basic,27.61,0,28,0
C04676,2023-12,52,Standard,61.0,2,25,0
C04677,2023-08,51,Premium,103.47,3,17,0
C04678,2023-09,28,Standard,56.51,2,7,0
C04679,2023-01,51,Premium,98.39,1,31,0
C04680,2023-09,31,Premium,96.48,1,7,0
C04681,2024-04,16,Basic,26.36,2,30,0
C04682,2023-06,45,Basic,27.04,2,13,0
C04683,2023-04,9,Basic,31.61,2,15,0
C04684,2024-03,16,Premium,103.82,2,7,0
C04685,2023-08,1,Premium,90.03,1,17,1
C04686,2023-05,53,Premium,93.3,3,24,0
C04687,2024-04,35,Premium,89.66,1,15,0
C04688,2024-02,44,Basic,29.65,0,19,1
C04689,2023-05,41,Standard,51.88,3,6,1
C04690,2023-01,55,Basic,36.0,4,10,0
C04691,2023-04,34,Standard,54.71,1,3,0
C04692,2024-04,52,Standard,61.22,1,13,0
C04693,2023-11,42,Standard,63.59,2,21,0
C04694,2024-06,9,Basic,29.89,2,17,0
C04695,2024-04,43,Premium,94.75,3,13,0
C04696,2023-10,60,Standard,51.38,1,16,0
C04697,2023-11,29,Premium,109.65,3,6,0
C04698,2024-04,56,Premium,107.23,2,24,0
C04699,2023-01,11,Premium,98.58,2,2,0
C04700,2023-08,18,Premium,107.82,0,4,0
C04701,2023-10,6,Standard,62.94,3,21,0
C04702,2023-07,12,Premium,100.11,1,19,0
C04703,2024-06,4,Premium,88.59,2,11,0
C04704,2023-03,57,Basic,23.79,1,15,0
C04705,2023-04,37,Premium,94.45,1,15,0
C04706,2023-11,20,Standard,61.25,2,18,0
C04707,2023-11,46,Standard,54.88,0,14,0
C04708,2023-01,32,Basic,36.89,0,28,0
C04709,2023-06,8,Basic,35.69,2,0,0
C04710,2023-06,15,Standard,55.66,0,11,0
C04711,2023-03,19,Basic,27.18,2,19,0
C04712,2024-04,39,Basic,18.77,2,9,0
C04713,2024-06,4,Basic,25.49,2,20,0
C04714,2023-03,44,Premium,99.07,2,8,0
C04715,2024-02,45,Premium,102.91,3,14,0
C04716,2023-08,38,Basic,19.79,0,24,0
C04717,2023-03,21,Standard,62.08,0,9,0
C04718,2024-04,34,Premium,93.36,0,7,0
C04719,2023-03,42,Basic,36.8,0,13,0
C04720,2023-03,5,Basic,30.68,2,10,0
C04721,2023-01,23,Standard,58.53,1,26,0
C04722,2023-10,32,Standard,62.17,1,9,0
C04723,2023-08,56,Basic,34.47,2,32,0
C04724,2024-04,6,Premium,103.05,2,14,0
C04725,2024-04,53,Standard,48.57,1,23,0
C04726,2024-04,57,Basic,34.87,1,12,0
C04727,2024-05,16,Basic,31.19,0,14,0
C04728,2023-08,16,Standard,59.77,1,9,0
C04729,2023-11,13,Basic,26.75,4,18,0
C04730,2023-02,26,Basic,36.65,1,19,0
C04731,2024-01,30,Basic,28.64,0,18,0
C04732,2023-08,53,Premium,100.68,0,24,0
C04733,2023-12,35,Premium,103.45,2,10,0
C04734,2023-06,50,Standard,49.63,0,16,0
C04735,2024-05,42,Basic,26.86,3,9,0
C04736,2023-12,24,Basic,19.41,1,0,0
C04737,2023-09,14,Premium,95.09,2,15,0
C04738,2023-10,35,Standard,52.84,1,20,0
C04739,2023-10,17,Basic,25.98,1,19,0
C04740,2023-09,38,Basic,24.2,3,8,1
C04741,2023-06,49,Premium,97.44,2,11,0
C04742,2023-09,57,Standard,60.9,2,5,0
C04743,2023-09,14,Basic,33.9,0,27,1
C04744,2023-10,2,Standard,58.28,1,31,0
C04745,2024-01,56,Premium,100.49,1,1,1
C04746,2024-03,39,Basic,31.09,1,27,0
C04747,2024-06,57,Basic,27.55,0,28,0
C04748,2024-02,32,Standard,49.17,5,11,0
C04749,2024-04,35,Basic,18.7,0,24,0
C04750,2024-03,22,Premium,99.52,0,8,0
C04751,2023-04,2,Standard,61.03,0,16,0
C04752,2023-12,2,Standard,67.49,3,13,1
C04753,2024-02,3,Basic,28.53,0,19,0
C04754,2023-07,9,Basic,21.54,3,21,1
C04755,2023-10,57,Standard,53.69,0,23,0
C04756,2023-01,3,Basic,13.86,3,33,0
C04757,2024-04,26,Standard,48.99,4,12,0
C04758,2023-12,26,Standard,56.95,1,6,0
C04759,2023-10,45,Basic,31.02,0,7,0
C04760,2023-09,19,Premium,90.68,1,8,0
C04761,2024-01,55,Standard,66.41,4,29,0
C04762,2024-01,15,Standard,59.76,1,29,0
C04763,2024-06,16,Standard,60.76,1,21,0
C04764,2023-06,28,Basic,35.73,0,8,0
C04765,2023-12,1,Standard,65.28,1,20,0
C04766,2024-02,32,Standard,57.48,2,17,0
C04767,2023-09,47,Premium,99.47,3,23,1
C04768,2023-01,40,Standard,49.08,1,6,0
C04769,2023-06,60,Premium,92.94,1,8,0
C04770,2023-04,6,Premium,99.65,1,15,0
C04771,2024-02,43,Standard,47.84,2,8,0
C04772,2023-05,51,Basic,21.52,1,26,0
C04773,2023-07,36,Basic,31.11,3,25,0
C04774,2024-06,17,Premium,104.94,1,22,1
C04775,2024-02,46,Standard,50.95,2,17,0
C04776,2023-08,59,Premium,102.51,3,7,0
C04777,2023-11,36,Basic,31.78,1,13,0
C04778,2024-03,4,Basic,24.62,1,12,0
C04779,2024-01,43,Basic,21.3,1,21,0
C04780,2023-09,44,Basic,28.69,0,13,0
C04781,2023-02,15,Standard,59.12,0,0,0
C04782,2024-03,54,Premium,97.95,1,15,0
C04783,2023-03,55,Standard,59.1,3,19,0
C04784,2023-01,5,Basic,27.48,3,27,0
C04785,2023-01,5,Basic,38.62,0,18,0
C04786,2024-02,32,Basic,29.18,1,21,0
C04787,2023-08,12,Premium,96.14,1,12,0
C04788,2023-10,50,Premium,99.64,1,25,0
C04789,2023-04,30,Standard,52.92,3,29,1
C04790,2023-10,22,Premium,95.76,2,19,0
C04791,2023-07,43,Standard,58.36,0,6,0
C04792,2023-01,20,Basic,29.56,3,12,0
C04793,2023-12,5,Basic,28.66,4,17,0
C04794,2023-09,6,Basic,34.51,1,13,1
C04795,2024-02,58,Standard,62.34,0,8,0
C04796,2024-01,31,Premium,105.53,3,28,0
C04797,2024-06,7,Premium,97.24,0,17,0
C04798,2023-12,25,Standard,58.63,1,31,0
C04799,2024-03,34,Basic,33.2,7,12,1
C04800,2024-03,8,Basic,29.53,0,21,0
C04801,2024-03,53,Standard,61.44,2,11,0
C04802,2023-02,13,Basic,20.26,2,7,0
C04803,2023-12,30,Basic,23.88,2,3,1
C04804,2023-09,37,Standard,60.77,2,9,0
C04805,2023-03,58,Standard,61.24,1,15,0
C04806,2024-04,51,Standard,60.89,2,14,0
C04807,2024-06,37,Premium,89.01,1,21,1
C04808,2023-02,30,Basic,21.6,1,8,0
C04809,2023-07,55,Premium,102.91,3,25,0
C04810,2023-03,58,Standard,62.43,0,14,0
C04811,2024-03,40,Premium,95.7,0,21,0
C04812,2023-10,23,Standard,68.11,3,16,0
C04813,2023-02,26,Standard,69.79,6,9,1
C04814,2024-06,31,Standard,65.44,0,10,0
C04815,2023-05,53,Basic,33.39,3,2,0
C04816,2024-06,34,Basic,37.73,1,17,0
C04817,2023-04,13,Standard,63.26,1,22,0
C04818,2024-01,57,Basic,22.16,1,19,0
C04819,2023-02,27,Basic,32.47,2,11,1
C04820,2023-02,34,Basic,26.72,0,12,1
C04821,2023-05,13,Standard,55.93,2,3,0
C04822,2023-01,29,Premium,94.49,2,23,1
C04823,2024-02,47,Standard,54.3,2,4,0
C04824,2024-02,33,Premium,107.17,3,27,1
C04825,2023-10,36,Premium,98.92,0,8,0
C04826,2024-06,25,Basic,22.14,1,14,0
C04827,2023-09,7,Premium,102.13,2,16,0
C04828,2023-01,19,Standard,61.24,0,11,0
C04829,2023-06,32,Premium,98.44,0,14,0
C04830,2023-03,43,Premium,94.98,3,31,0
C04831,2023-11,13,Premium,99.82,3,12,0
C04832,2023-12,46,Premium,99.03,1,12,0
C04833,2023-07,39,Basic,37.07,1,19,0
C04834,2023-09,9,Premium,93.46,0,17,0
C04835,2024-03,23,Basic,32.41,1,23,0
C04836,2023-08,36,Standard,57.23,0,22,0
C04837,2023-06,42,Premium,94.72,2,10,0
C04838,2024-06,25,Premium,103.35,3,16,0
C04839,2024-04,27,Premium,106.18,0,15,0
C04840,2024-03,37,Standard,53.75,0,22,0
C04841,2023-12,30,Premium,97.98,0,17,0
C04842,2024-05,34,Basic,34.93,4,1,1
C04843,2024-02,45,Premium,99.81,2,9,0
C04844,2024-01,10,Basic,28.57,2,10,0
C04845,2023-10,14,Premium,98.6,1,23,0
C04846,2023-09,36,Standard,62.88,2,34,0
C04847,2023-01,59,Premium,102.43,2,11,0
C04848,2023-03,22,Basic,28.86,2,9,0
C04849,2024-01,52,Basic,25.51,1,18,0
C04850,2023-01,8,Premium,94.41,1,18,0
C04851,2023-12,52,Basic,26.94,1,0,0
C04852,2023-11,21,Premium,97.3,1,0,0
C04853,2024-05,50,Premium,103.18,1,9,1
C04854,2023-12,35,Basic,34.33,1,30,1
C04855,2024-03,55,Basic,26.95,0,4,1
C04856,2024-06,59,Premium,107.37,5,19,1
C04857,2024-02,26,Basic,25.99,1,11,0
C04858,2024-01,30,Basic,28.34,5,0,1
C04859,2023-03,1,Premium,100.22,0,20,0
C04860,2023-06,31,Premium,98.38,1,12,0
C04861,2024-06,7,Basic,27.65,0,19,0
C04862,2023-11,4,Premium,98.36,1,23,0
C04863,2024-01,45,Basic,20.49,1,15,0
C04864,2023-06,40,Basic,31.72,2,12,0
C04865,2024-02,48,Basic,28.49,2,16,0
C04866,2024-01,60,Basic,27.48,2,28,0
C04867,2023-02,44,Standard,56.51,2,22,0
C04868,2024-04,37,Premium,91.05,1,12,0
C04869,2023-06,5,Basic,27.36,0,25,1
C04870,2024-03,47,Basic,22.15,0,11,1
C04871,2023-08,8,Standard,61.63,0,12,0
C04872,2023-04,32,Standard,63.55,1,18,0
C04873,2024-06,55,Basic,25.8,2,17,0
C04874,2023-08,43,Standard,55.42,0,12,0
C04875,2023-11,18,Basic,30.88,2,26,0
C04876,2023-10,16,Standard,61.91,2,13,0
C04877,2023-05,12,Basic,28.0,3,0,1
C04878,2023-05,52,Standard,62.1,0,5,0
C04879,2024-02,38,Premium,100.01,2,21,0
C04880,2023-01,25,Basic,27.72,0,33,0
C04881,2023-05,29,Standard,56.53,1,12,0
C04882,2023-07,28,Basic,18.75,0,9,0
C04883,2023-03,41,Premium,106.75,0,14,0
C04884,2023-01,34,Basic,28.6,2,22,0
C04885,2024-04,15,Premium,94.78,4,11,1
C04886,2024-02,50,Premium,95.59,2,5,1
C04887,2023-07,52,Premium,98.01,1,1,1
C04888,2023-08,5,Standard,53.17,2,15,0
C04889,2023-04,16,Standard,56.83,0,22,0
C04890,2023-07,38,Basic,34.27,0,14,0
C04891,2023-09,36,Premium,104.84,1,4,0
C04892,2024-03,41,Standard,64.03,1,10,0
C04893,2023-11,6,Premium,94.37,1,16,0
C04894,2023-11,50,Premium,97.93,2,11,0
C04895,2023-12,29,Basic,38.28,4,30,1
C04896,2024-03,51,Standard,56.33,1,0,0
C04897,2023-05,15,Basic,28.15,0,13,0
C04898,2024-03,49,Basic,24.98,2,8,0
C04899,2023-01,46,Premium,99.57,2,22,0
C04900,2023-04,57,Basic,20.33,1,0,1
C04901,2023-10,60,Standard,53.29,1,17,0
C04902,2023-01,15,Premium,102.51,1,10,0
C04903,2023-08,22,Premium,106.55,3,29,1
C04904,2024-06,58,Standard,59.73,2,0,0
C04905,2023-05,60,Basic,32.87,2,4,0
C04906,2023-02,28,Standard,58.53,2,9,0
C04907,2023-06,1,Basic,20.04,2,10,0
C04908,2023-10,5,Premium,102.73,2,19,0
C04909,2023-08,35,Premium,101.22,5,14,0
C04910,2023-02,20,Standard,55.54,3,0,1
C04911,2023-02,55,Premium,97.32,2,14,0
C04912,2023-03,25,Standard,51.52,1,13,0
C04913,2023-10,57,Basic,24.63,0,26,0
C04914,2024-01,48,Basic,28.8,3,24,0
C04915,2023-12,2,Standard,61.47,1,26,0
C04916,2024-04,10,Basic,24.9,0,12,0
C04917,2024-02,31,Basic,24.11,3,19,0
C04918,2023-02,14,Standard,58.19,2,8,0
C04919,2024-03,35,Premium,98.6,2,6,0
C04920,2023-07,31,Standard,62.08,3,12,0
C04921,2024-04,25,Premium,100.94,2,24,0
C04922,2023-10,29,Basic,28.71,4,5,0
C04923,2024-06,9,Basic,31.64,2,16,0
C04924,2024-05,2,Premium,99.45,2,0,0
C04925,2023-04,57,Basic,32.77,2,11,0
C04926,2024-05,59,Premium,98.82,2,7,0
C04927,2024-04,57,Basic,21.07,1,11,0
C04928,2023-12,50,Premium,97.69,1,15,0
C04929,2023-05,46,Standard,59.4,1,18,0
C04930,2023-11,59,Basic,27.24,0,25,0
C04931,2024-03,33,Basic,32.89,2,21,1
C04932,2024-01,23,Basic,26.37,0,0,0
C04933,2023-06,25,Standard,59.68,3,26,0
C04934,2024-06,55,Premium,99.7,3,13,0
C04935,2023-02,24,Basic,17.67,1,23,0
C04936,2023-01,26,Basic,40.78,0,14,0
